"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Fri Nov 11 03:12:39 UTC 2022","Fri Nov 11 03:12:42 UTC 2022","2631","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"passed","Fri Nov 11 03:05:05 UTC 2022","Fri Nov 11 03:05:13 UTC 2022","7661","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment With Add Location","Verify Add New Stop For Edit Shipment With Add Location",""
"failed","Fri Nov 11 03:06:41 UTC 2022","Fri Nov 11 03:06:45 UTC 2022","4122","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"passed","Fri Nov 11 03:09:09 UTC 2022","Fri Nov 11 03:09:10 UTC 2022","598","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"passed","Fri Nov 11 03:06:47 UTC 2022","Fri Nov 11 03:06:48 UTC 2022","621","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment and Delete It","Verify Newly Created Shipment and Delete It",""
"failed","Fri Nov 11 03:04:53 UTC 2022","Fri Nov 11 03:04:53 UTC 2022","226","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
"failed","Fri Nov 11 03:08:34 UTC 2022","Fri Nov 11 03:08:36 UTC 2022","1488","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"failed","Fri Nov 11 03:56:05 UTC 2022","Fri Nov 11 03:56:05 UTC 2022","337","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"failed","Fri Nov 11 03:11:21 UTC 2022","Fri Nov 11 03:11:28 UTC 2022","6382","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"failed","Fri Nov 11 03:10:17 UTC 2022","Fri Nov 11 03:10:24 UTC 2022","6371","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  ‘Tab pdf download","Verify shipment details Sensor chart  ‘Tab pdf download",""
"passed","Fri Nov 11 03:13:10 UTC 2022","Fri Nov 11 03:13:49 UTC 2022","39026","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"failed","Fri Nov 11 03:56:03 UTC 2022","Fri Nov 11 03:56:05 UTC 2022","1673","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"failed","Fri Nov 11 03:08:41 UTC 2022","Fri Nov 11 03:08:42 UTC 2022","1483","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending",""
"passed","Fri Nov 11 03:06:02 UTC 2022","Fri Nov 11 03:06:08 UTC 2022","6589","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Mandated Training Menu","Verify Mandated Training Menu",""
"passed","Fri Nov 11 03:05:40 UTC 2022","Fri Nov 11 03:05:54 UTC 2022","13593","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Training Centre","Verify Training Centre",""
"failed","Fri Nov 11 03:12:45 UTC 2022","Fri Nov 11 03:12:46 UTC 2022","451","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Fri Nov 11 03:12:42 UTC 2022","Fri Nov 11 03:12:43 UTC 2022","305","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Reset Function","Verify Reset Function",""
"failed","Fri Nov 11 03:14:22 UTC 2022","Fri Nov 11 03:56:03 UTC 2022","2500187","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"passed","Fri Nov 11 03:56:05 UTC 2022","Fri Nov 11 03:56:06 UTC 2022","836","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"failed","Fri Nov 11 03:07:17 UTC 2022","Fri Nov 11 03:07:19 UTC 2022","2546","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down","Verify Select Customer In Share With Drop Down",""
"passed","Fri Nov 11 03:09:17 UTC 2022","Fri Nov 11 03:09:25 UTC 2022","7511","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"failed","Fri Nov 11 03:10:36 UTC 2022","Fri Nov 11 03:10:43 UTC 2022","6387","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality",""
"passed","Fri Nov 11 03:07:56 UTC 2022","Fri Nov 11 03:08:05 UTC 2022","8837","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"failed","Fri Nov 11 03:08:39 UTC 2022","Fri Nov 11 03:08:40 UTC 2022","1410","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Fri Nov 11 03:56:06 UTC 2022","Fri Nov 11 03:56:07 UTC 2022","539","","Timeline","","Timeline","Shipment details pop up window should be closed","Shipment details pop up window should be closed",""
"failed","Fri Nov 11 03:11:02 UTC 2022","Fri Nov 11 03:11:08 UTC 2022","6451","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify the label colors displayed on the chart","Verify the label colors displayed on the chart",""
"passed","Fri Nov 11 03:09:15 UTC 2022","Fri Nov 11 03:09:17 UTC 2022","2448","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"passed","Fri Nov 11 03:03:57 UTC 2022","Fri Nov 11 03:04:07 UTC 2022","9899","","Delete shipment","","Delete shipment","Delete Shipment Screen","Delete Shipment Screen",""
"failed","Fri Nov 11 03:07:30 UTC 2022","Fri Nov 11 03:07:32 UTC 2022","2220","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"passed","Fri Nov 11 03:08:33 UTC 2022","Fri Nov 11 03:08:34 UTC 2022","456","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify View Current Location Tab For Completed Shipment Status","Verify View Current Location Tab For Completed Shipment Status",""
"failed","Fri Nov 11 03:10:11 UTC 2022","Fri Nov 11 03:10:17 UTC 2022","6455","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"passed","Fri Nov 11 03:04:56 UTC 2022","Fri Nov 11 03:04:56 UTC 2022","325","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"failed","Fri Nov 11 03:14:19 UTC 2022","Fri Nov 11 03:14:20 UTC 2022","1602","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"failed","Fri Nov 11 03:09:28 UTC 2022","Fri Nov 11 03:09:28 UTC 2022","173","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Co2 DropDown Shows Error Message","Verify Co2 DropDown Shows Error Message",""
"passed","Fri Nov 11 03:08:29 UTC 2022","Fri Nov 11 03:08:33 UTC 2022","4585","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker",""
"failed","Fri Nov 11 03:07:27 UTC 2022","Fri Nov 11 03:07:29 UTC 2022","1345","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Fri Nov 11 03:08:06 UTC 2022","Fri Nov 11 03:08:07 UTC 2022","1493","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select No Option","Verify Close Function For Selected Shipment And Select No Option",""
"failed","Fri Nov 11 03:09:28 UTC 2022","Fri Nov 11 03:09:28 UTC 2022","205","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"failed","Fri Nov 11 03:12:42 UTC 2022","Fri Nov 11 03:12:42 UTC 2022","437","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Fri Nov 11 03:12:42 UTC 2022","Fri Nov 11 03:12:42 UTC 2022","330","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Origin & Destination Location","Verify Origin & Destination Location",""
"failed","Fri Nov 11 03:11:28 UTC 2022","Fri Nov 11 03:11:34 UTC 2022","6378","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"failed","Fri Nov 11 03:04:30 UTC 2022","Fri Nov 11 03:04:47 UTC 2022","17080","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Search Box","Verify and Set Tracker Id Into Search Box",""
"failed","Fri Nov 11 03:11:15 UTC 2022","Fri Nov 11 03:11:21 UTC 2022","6507","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Fri Nov 11 03:04:47 UTC 2022","Fri Nov 11 03:04:53 UTC 2022","5624","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Main Filter Search Box","Verify and Set Tracker Id Into Main Filter Search Box",""
"passed","Fri Nov 11 03:07:16 UTC 2022","Fri Nov 11 03:07:17 UTC 2022","286","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"failed","Fri Nov 11 03:11:08 UTC 2022","Fri Nov 11 03:11:15 UTC 2022","6376","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Fri Nov 11 03:10:43 UTC 2022","Fri Nov 11 03:10:49 UTC 2022","6360","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ",""
"failed","Fri Nov 11 03:12:01 UTC 2022","Fri Nov 11 03:12:06 UTC 2022","4331","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Fri Nov 11 03:10:30 UTC 2022","Fri Nov 11 03:10:36 UTC 2022","6408","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"failed","Fri Nov 11 03:10:56 UTC 2022","Fri Nov 11 03:11:02 UTC 2022","6431","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Fri Nov 11 03:12:43 UTC 2022","Fri Nov 11 03:12:45 UTC 2022","2638","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
"failed","Fri Nov 11 03:10:49 UTC 2022","Fri Nov 11 03:10:56 UTC 2022","6385","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"failed","Fri Nov 11 03:06:47 UTC 2022","Fri Nov 11 03:06:47 UTC 2022","323","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"failed","Fri Nov 11 03:14:18 UTC 2022","Fri Nov 11 03:14:18 UTC 2022","339","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"passed","Fri Nov 11 03:04:53 UTC 2022","Fri Nov 11 03:04:56 UTC 2022","3227","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"failed","Fri Nov 11 03:08:36 UTC 2022","Fri Nov 11 03:08:38 UTC 2022","1562","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed",""
"failed","Fri Nov 11 03:06:45 UTC 2022","Fri Nov 11 03:06:46 UTC 2022","401","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function","Verify Change Customer Function",""
"failed","Fri Nov 11 03:09:50 UTC 2022","Fri Nov 11 03:10:11 UTC 2022","20291","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Fri Nov 11 03:09:25 UTC 2022","Fri Nov 11 03:09:28 UTC 2022","2925","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"failed","Fri Nov 11 03:08:42 UTC 2022","Fri Nov 11 03:08:43 UTC 2022","485","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify Close Form Function","Verify Close Form Function",""
"failed","Fri Nov 11 03:07:19 UTC 2022","Fri Nov 11 03:07:27 UTC 2022","8189","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Change Customer Function For Pull Function","Verify Change Customer Function For Pull Function",""
"passed","Fri Nov 11 03:05:54 UTC 2022","Fri Nov 11 03:06:02 UTC 2022","7892","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Switch To China Menu","Verify Switch To China Menu",""
"passed","Fri Nov 11 03:04:56 UTC 2022","Fri Nov 11 03:05:05 UTC 2022","8516","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"passed","Fri Nov 11 03:09:08 UTC 2022","Fri Nov 11 03:09:09 UTC 2022","1177","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"passed","Fri Nov 11 03:08:05 UTC 2022","Fri Nov 11 03:08:06 UTC 2022","660","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Details Link To Be Displayed and Split It","Verify Details Link To Be Displayed and Split It",""
"passed","Fri Nov 11 03:05:36 UTC 2022","Fri Nov 11 03:05:40 UTC 2022","4027","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"failed","Fri Nov 11 03:14:15 UTC 2022","Fri Nov 11 03:14:18 UTC 2022","3327","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Fri Nov 11 03:06:46 UTC 2022","Fri Nov 11 03:06:47 UTC 2022","988","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer",""
"failed","Fri Nov 11 03:56:06 UTC 2022","Fri Nov 11 03:56:06 UTC 2022","446","","Timeline","","Timeline","Click on Destination","Click on Destination",""
