"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Dec 01 03:07:42 UTC 2022","Thu Dec 01 03:07:50 UTC 2022","8186","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Change Customer Function For Pull Function","Verify Change Customer Function For Pull Function",""
"passed","Thu Dec 01 03:05:16 UTC 2022","Thu Dec 01 03:05:19 UTC 2022","3894","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"passed","Thu Dec 01 03:13:26 UTC 2022","Thu Dec 01 03:13:39 UTC 2022","12556","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"failed","Thu Dec 01 03:15:43 UTC 2022","Thu Dec 01 03:15:45 UTC 2022","1630","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"failed","Thu Dec 01 03:08:56 UTC 2022","Thu Dec 01 03:08:56 UTC 2022","322","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select Yes Option","Verify Close Function For Selected Shipment And Select Yes Option",""
"failed","Thu Dec 01 03:04:10 UTC 2022","Thu Dec 01 03:04:27 UTC 2022","17109","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Search Box","Verify and Set Tracker Id Into Search Box",""
"failed","Thu Dec 01 03:09:32 UTC 2022","Thu Dec 01 03:09:33 UTC 2022","922","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"passed","Thu Dec 01 03:13:26 UTC 2022","Thu Dec 01 03:13:26 UTC 2022","306","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"failed","Thu Dec 01 03:10:19 UTC 2022","Thu Dec 01 03:10:19 UTC 2022","179","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"failed","Thu Dec 01 03:11:02 UTC 2022","Thu Dec 01 03:11:08 UTC 2022","6333","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"failed","Thu Dec 01 03:04:27 UTC 2022","Thu Dec 01 03:04:32 UTC 2022","5699","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Main Filter Search Box","Verify and Set Tracker Id Into Main Filter Search Box",""
"passed","Thu Dec 01 03:13:39 UTC 2022","Thu Dec 01 03:13:39 UTC 2022","889","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Origin & Destination Location","Verify Origin & Destination Location",""
"failed","Thu Dec 01 03:15:43 UTC 2022","Thu Dec 01 03:15:43 UTC 2022","156","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"failed","Thu Dec 01 03:12:12 UTC 2022","Thu Dec 01 03:12:19 UTC 2022","6339","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"failed","Thu Dec 01 03:10:43 UTC 2022","Thu Dec 01 03:11:02 UTC 2022","19404","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Thu Dec 01 03:15:46 UTC 2022","Thu Dec 01 03:15:47 UTC 2022","410","","Timeline","","Timeline","Shipment details pop up window should be closed","Shipment details pop up window should be closed",""
"failed","Thu Dec 01 03:15:43 UTC 2022","Thu Dec 01 03:15:43 UTC 2022","54","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"failed","Thu Dec 01 03:15:46 UTC 2022","Thu Dec 01 03:15:46 UTC 2022","381","","Timeline","","Timeline","Click on Destination","Click on Destination",""
"failed","Thu Dec 01 03:14:08 UTC 2022","Thu Dec 01 03:14:08 UTC 2022","168","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Thu Dec 01 03:11:40 UTC 2022","Thu Dec 01 03:11:46 UTC 2022","6392","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"passed","Thu Dec 01 03:06:19 UTC 2022","Thu Dec 01 03:06:47 UTC 2022","27711","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"passed","Thu Dec 01 03:04:36 UTC 2022","Thu Dec 01 03:04:36 UTC 2022","249","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"passed","Thu Dec 01 03:10:02 UTC 2022","Thu Dec 01 03:10:03 UTC 2022","518","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"passed","Thu Dec 01 03:10:07 UTC 2022","Thu Dec 01 03:10:09 UTC 2022","1778","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"passed","Thu Dec 01 03:13:39 UTC 2022","Thu Dec 01 03:13:41 UTC 2022","1432","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Thu Dec 01 03:11:15 UTC 2022","Thu Dec 01 03:11:21 UTC 2022","6430","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Excel download","Verify shipment details Sensor chart  Tab Excel download",""
"passed","Thu Dec 01 03:08:45 UTC 2022","Thu Dec 01 03:08:54 UTC 2022","8635","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"passed","Thu Dec 01 03:15:45 UTC 2022","Thu Dec 01 03:15:46 UTC 2022","597","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"passed","Thu Dec 01 03:13:42 UTC 2022","Thu Dec 01 03:14:08 UTC 2022","26251","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
"passed","Thu Dec 01 03:04:33 UTC 2022","Thu Dec 01 03:04:36 UTC 2022","3099","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"passed","Thu Dec 01 03:08:14 UTC 2022","Thu Dec 01 03:08:21 UTC 2022","7529","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"failed","Thu Dec 01 03:11:34 UTC 2022","Thu Dec 01 03:11:40 UTC 2022","6316","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ",""
"passed","Thu Dec 01 03:06:48 UTC 2022","Thu Dec 01 03:06:49 UTC 2022","441","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment and Delete It","Verify Newly Created Shipment and Delete It",""
"failed","Thu Dec 01 03:15:45 UTC 2022","Thu Dec 01 03:15:45 UTC 2022","311","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"passed","Thu Dec 01 03:05:33 UTC 2022","Thu Dec 01 03:05:41 UTC 2022","7878","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Switch To China Menu","Verify Switch To China Menu",""
"failed","Thu Dec 01 03:15:40 UTC 2022","Thu Dec 01 03:15:43 UTC 2022","2854","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"failed","Thu Dec 01 03:10:19 UTC 2022","Thu Dec 01 03:10:19 UTC 2022","155","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Co2 DropDown Shows Error Message","Verify Co2 DropDown Shows Error Message",""
"failed","Thu Dec 01 03:08:55 UTC 2022","Thu Dec 01 03:08:56 UTC 2022","1560","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select No Option","Verify Close Function For Selected Shipment And Select No Option",""
"failed","Thu Dec 01 03:06:47 UTC 2022","Thu Dec 01 03:06:48 UTC 2022","1221","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer",""
"passed","Thu Dec 01 03:07:51 UTC 2022","Thu Dec 01 03:08:14 UTC 2022","22540","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Form With Copy From Drop Down","Verify Create Shipment Form With Copy From Drop Down",""
"passed","Thu Dec 01 03:07:16 UTC 2022","Thu Dec 01 03:07:17 UTC 2022","234","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"passed","Thu Dec 01 03:09:25 UTC 2022","Thu Dec 01 03:09:29 UTC 2022","3633","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify View Current Location Tab For Completed Shipment Status","Verify View Current Location Tab For Completed Shipment Status",""
"failed","Thu Dec 01 03:11:59 UTC 2022","Thu Dec 01 03:12:06 UTC 2022","6407","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Thu Dec 01 03:09:35 UTC 2022","Thu Dec 01 03:09:36 UTC 2022","1450","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned",""
"failed","Thu Dec 01 03:09:33 UTC 2022","Thu Dec 01 03:09:34 UTC 2022","1078","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending",""
"failed","Thu Dec 01 03:12:06 UTC 2022","Thu Dec 01 03:12:12 UTC 2022","6609","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"passed","Thu Dec 01 03:14:34 UTC 2022","Thu Dec 01 03:15:13 UTC 2022","38513","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"passed","Thu Dec 01 03:13:41 UTC 2022","Thu Dec 01 03:13:42 UTC 2022","692","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Reset Function","Verify Reset Function",""
"passed","Thu Dec 01 03:10:01 UTC 2022","Thu Dec 01 03:10:02 UTC 2022","791","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
