"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Tue Nov 29 03:07:37 UTC 2022","Tue Nov 29 03:07:44 UTC 2022","7128","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify shipment template checkbox In Create Shipment Form","Verify shipment template checkbox In Create Shipment Form",""
"passed","Tue Nov 29 03:55:46 UTC 2022","Tue Nov 29 03:55:47 UTC 2022","484","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"failed","Tue Nov 29 03:11:10 UTC 2022","Tue Nov 29 03:11:17 UTC 2022","6503","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’","Verify MT Shipment  details for Temperature Sensor checkbox functionality with chart’",""
"failed","Tue Nov 29 03:04:21 UTC 2022","Tue Nov 29 03:04:27 UTC 2022","6094","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"failed","Tue Nov 29 03:08:43 UTC 2022","Tue Nov 29 03:08:44 UTC 2022","407","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Not Assigned",""
"failed","Tue Nov 29 03:06:15 UTC 2022","Tue Nov 29 03:06:16 UTC 2022","810","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it By Changing Priviously Selected Customer",""
"failed","Tue Nov 29 03:14:01 UTC 2022","Tue Nov 29 03:14:01 UTC 2022","4","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"passed","Tue Nov 29 03:12:36 UTC 2022","Tue Nov 29 03:12:37 UTC 2022","1127","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Tue Nov 29 03:04:27 UTC 2022","Tue Nov 29 03:04:28 UTC 2022","1155","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment With Add Location","Verify Add New Stop For Edit Shipment With Add Location",""
"passed","Tue Nov 29 03:08:06 UTC 2022","Tue Nov 29 03:08:15 UTC 2022","8622","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"failed","Tue Nov 29 03:10:14 UTC 2022","Tue Nov 29 03:10:20 UTC 2022","6258","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Excel download","Verify shipment details Sensor chart  Tab Excel download",""
"failed","Tue Nov 29 03:09:18 UTC 2022","Tue Nov 29 03:09:21 UTC 2022","2888","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"passed","Tue Nov 29 03:05:16 UTC 2022","Tue Nov 29 03:05:22 UTC 2022","6385","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Mandated Training Menu","Verify Mandated Training Menu",""
"failed","Tue Nov 29 03:10:33 UTC 2022","Tue Nov 29 03:10:39 UTC 2022","6236","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ","Verify Set Manually Sensor chart Min/Max chart values hyperlink functionality ",""
"failed","Tue Nov 29 03:08:43 UTC 2022","Tue Nov 29 03:08:43 UTC 2022","120","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify Close Form Function","Verify Close Form Function",""
"passed","Tue Nov 29 03:12:24 UTC 2022","Tue Nov 29 03:12:35 UTC 2022","11483","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"failed","Tue Nov 29 03:55:46 UTC 2022","Tue Nov 29 03:55:46 UTC 2022","254","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
"failed","Tue Nov 29 03:14:03 UTC 2022","Tue Nov 29 03:14:04 UTC 2022","1359","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"failed","Tue Nov 29 03:14:01 UTC 2022","Tue Nov 29 03:14:02 UTC 2022","1782","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with pending status",""
"failed","Tue Nov 29 03:08:42 UTC 2022","Tue Nov 29 03:08:43 UTC 2022","542","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Tue Nov 29 03:09:21 UTC 2022","Tue Nov 29 03:09:21 UTC 2022","139","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Co2 DropDown Shows Error Message","Verify Co2 DropDown Shows Error Message",""
"failed","Tue Nov 29 03:11:04 UTC 2022","Tue Nov 29 03:11:10 UTC 2022","6358","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"failed","Tue Nov 29 03:10:20 UTC 2022","Tue Nov 29 03:10:26 UTC 2022","6250","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"passed","Tue Nov 29 03:12:14 UTC 2022","Tue Nov 29 03:12:24 UTC 2022","9977","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"failed","Tue Nov 29 03:05:22 UTC 2022","Tue Nov 29 03:05:32 UTC 2022","9828","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen And Upload File","Verify Import Locations Screen And Upload File",""
"failed","Tue Nov 29 03:06:15 UTC 2022","Tue Nov 29 03:06:15 UTC 2022","159","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function","Verify Change Customer Function",""
"failed","Tue Nov 29 03:10:08 UTC 2022","Tue Nov 29 03:10:14 UTC 2022","6242","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  ‘Tab pdf download","Verify shipment details Sensor chart  ‘Tab pdf download",""
"failed","Tue Nov 29 03:14:04 UTC 2022","Tue Nov 29 03:55:44 UTC 2022","2500169","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"passed","Tue Nov 29 03:04:51 UTC 2022","Tue Nov 29 03:04:54 UTC 2022","3805","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"passed","Tue Nov 29 03:04:21 UTC 2022","Tue Nov 29 03:04:21 UTC 2022","282","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"failed","Tue Nov 29 03:10:52 UTC 2022","Tue Nov 29 03:10:58 UTC 2022","6314","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify the label colors displayed on the chart","Verify the label colors displayed on the chart",""
"passed","Tue Nov 29 03:08:15 UTC 2022","Tue Nov 29 03:08:16 UTC 2022","1006","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Details Link To Be Displayed and Split It","Verify Details Link To Be Displayed and Split It",""
"failed","Tue Nov 29 03:03:27 UTC 2022","Tue Nov 29 03:03:43 UTC 2022","16374","","Delete shipment","","Delete shipment","Delete Shipment Screen","Delete Shipment Screen",""
"failed","Tue Nov 29 03:06:16 UTC 2022","Tue Nov 29 03:06:16 UTC 2022","175","","Verify Push Functionality","","Verify Push Functionality","Verify Change Customer Function For Delete Push Trip","Verify Change Customer Function For Delete Push Trip",""
"passed","Tue Nov 29 03:04:18 UTC 2022","Tue Nov 29 03:04:21 UTC 2022","2775","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"failed","Tue Nov 29 03:13:03 UTC 2022","Tue Nov 29 03:13:04 UTC 2022","1187","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"failed","Tue Nov 29 03:11:17 UTC 2022","Tue Nov 29 03:11:23 UTC 2022","6264","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’","Verify MT Shipment  details for Humidity Sensor checkbox functionality with chart’",""
"failed","Tue Nov 29 03:55:47 UTC 2022","Tue Nov 29 03:55:47 UTC 2022","319","","Timeline","","Timeline","Click on Destination","Click on Destination",""
"failed","Tue Nov 29 03:13:58 UTC 2022","Tue Nov 29 03:14:01 UTC 2022","2769","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"passed","Tue Nov 29 03:09:10 UTC 2022","Tue Nov 29 03:09:12 UTC 2022","1214","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"passed","Tue Nov 29 03:06:16 UTC 2022","Tue Nov 29 03:06:16 UTC 2022","333","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment and Delete It","Verify Newly Created Shipment and Delete It",""
"failed","Tue Nov 29 03:13:03 UTC 2022","Tue Nov 29 03:13:03 UTC 2022","141","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Tue Nov 29 03:08:16 UTC 2022","Tue Nov 29 03:08:17 UTC 2022","1369","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select No Option","Verify Close Function For Selected Shipment And Select No Option",""
"failed","Tue Nov 29 03:09:42 UTC 2022","Tue Nov 29 03:10:01 UTC 2022","19005","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Tue Nov 29 03:10:26 UTC 2022","Tue Nov 29 03:10:33 UTC 2022","6266","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality","Verify Shipment details Sensor chart Min/Max chart values hyperlink functionality",""
"passed","Tue Nov 29 03:07:16 UTC 2022","Tue Nov 29 03:07:37 UTC 2022","21655","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Form With Copy From Drop Down","Verify Create Shipment Form With Copy From Drop Down",""
"failed","Tue Nov 29 03:11:48 UTC 2022","Tue Nov 29 03:11:53 UTC 2022","5753","","Create Shipment from Shipment Details - Left Pane","","Create Shipment from Shipment Details - Left Pane","Verify 'List View Details' screen","Verify 'List View Details' screen",""
"failed","Tue Nov 29 03:10:01 UTC 2022","Tue Nov 29 03:10:08 UTC 2022","6278","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"passed","Tue Nov 29 03:12:35 UTC 2022","Tue Nov 29 03:12:36 UTC 2022","689","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Origin & Destination Location","Verify Origin & Destination Location",""
"passed","Tue Nov 29 03:06:43 UTC 2022","Tue Nov 29 03:06:43 UTC 2022","196","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"passed","Tue Nov 29 03:07:15 UTC 2022","Tue Nov 29 03:07:16 UTC 2022","568","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"passed","Tue Nov 29 03:09:05 UTC 2022","Tue Nov 29 03:09:06 UTC 2022","380","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"passed","Tue Nov 29 03:09:05 UTC 2022","Tue Nov 29 03:09:05 UTC 2022","582","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"passed","Tue Nov 29 03:09:06 UTC 2022","Tue Nov 29 03:09:10 UTC 2022","4587","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name","Verify Shipment Template Checkbox Ticked and After Click on Submit Button Validation Message Should Reflect In Front Of Shipment Template Name",""
"passed","Tue Nov 29 03:09:12 UTC 2022","Tue Nov 29 03:09:18 UTC 2022","6146","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"failed","Tue Nov 29 03:04:18 UTC 2022","Tue Nov 29 03:04:18 UTC 2022","138","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
"failed","Tue Nov 29 03:04:13 UTC 2022","Tue Nov 29 03:04:18 UTC 2022","5184","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Main Filter Search Box","Verify and Set Tracker Id Into Main Filter Search Box",""
"passed","Tue Nov 29 03:06:43 UTC 2022","Tue Nov 29 03:07:07 UTC 2022","24008","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down","Verify Select Customer In Share With Drop Down",""
"passed","Tue Nov 29 03:04:54 UTC 2022","Tue Nov 29 03:05:08 UTC 2022","13379","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Training Centre","Verify Training Centre",""
"failed","Tue Nov 29 03:55:47 UTC 2022","Tue Nov 29 03:55:48 UTC 2022","523","","Timeline","","Timeline","Shipment details pop up window should be closed","Shipment details pop up window should be closed",""
"failed","Tue Nov 29 03:09:21 UTC 2022","Tue Nov 29 03:09:21 UTC 2022","125","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"failed","Tue Nov 29 03:10:58 UTC 2022","Tue Nov 29 03:11:04 UTC 2022","6288","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Tue Nov 29 03:08:40 UTC 2022","Tue Nov 29 03:08:41 UTC 2022","202","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify View Current Location Tab For Completed Shipment Status","Verify View Current Location Tab For Completed Shipment Status",""
"failed","Tue Nov 29 03:08:43 UTC 2022","Tue Nov 29 03:08:43 UTC 2022","552","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending",""
"passed","Tue Nov 29 03:05:52 UTC 2022","Tue Nov 29 03:06:15 UTC 2022","23098","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"failed","Tue Nov 29 03:08:41 UTC 2022","Tue Nov 29 03:08:41 UTC 2022","562","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"failed","Tue Nov 29 03:08:39 UTC 2022","Tue Nov 29 03:08:40 UTC 2022","866","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker",""
"failed","Tue Nov 29 03:08:17 UTC 2022","Tue Nov 29 03:08:17 UTC 2022","398","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select Yes Option","Verify Close Function For Selected Shipment And Select Yes Option",""
"failed","Tue Nov 29 03:10:45 UTC 2022","Tue Nov 29 03:10:52 UTC 2022","6390","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
