"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Thu Nov 17 03:10:11 UTC 2022","Thu Nov 17 03:10:12 UTC 2022","981","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker And Status Should Be Pending",""
"passed","Thu Nov 17 03:14:22 UTC 2022","Thu Nov 17 03:14:35 UTC 2022","13234","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data","Verify and click filter icon and select activated and not assigned shipment status and Try To Create a Shipment Form By Sending Blank Data",""
"failed","Thu Nov 17 03:12:39 UTC 2022","Thu Nov 17 03:12:45 UTC 2022","6403","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details","Verify Unchecking of  Sensor checkboxes functionality’in MT Shipment details",""
"failed","Thu Nov 17 03:10:08 UTC 2022","Thu Nov 17 03:10:09 UTC 2022","1003","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Completed",""
"failed","Thu Nov 17 03:10:57 UTC 2022","Thu Nov 17 03:10:57 UTC 2022","209","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Probe DropDown Shows Error Message","Verify Probe DropDown Shows Error Message",""
"passed","Thu Nov 17 03:07:59 UTC 2022","Thu Nov 17 03:08:26 UTC 2022","27286","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Select Customer In Share With Drop Down","Verify Select Customer In Share With Drop Down",""
"failed","Thu Nov 17 03:05:09 UTC 2022","Thu Nov 17 03:05:14 UTC 2022","5796","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify and Set Tracker Id Into Main Filter Search Box","Verify and Set Tracker Id Into Main Filter Search Box",""
"passed","Thu Nov 17 03:10:46 UTC 2022","Thu Nov 17 03:10:54 UTC 2022","7585","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Temperature Range Drop Down Display Error Message","Verify Temperature Range Drop Down Display Error Message",""
"passed","Thu Nov 17 03:14:35 UTC 2022","Thu Nov 17 03:14:35 UTC 2022","356","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify and click on submit button verify validation messages","Verify and click on submit button verify validation messages",""
"failed","Thu Nov 17 03:10:09 UTC 2022","Thu Nov 17 03:10:10 UTC 2022","989","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending","Verify shipment details ‘Timeline’ Tab with Completed Status For Single Trip Tracker And Status Should Be Pending",""
"failed","Thu Nov 17 03:11:21 UTC 2022","Thu Nov 17 03:11:41 UTC 2022","20007","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker","Verify Shipment details ‘Sensor Chart  Tab’ fields for Single trip tracker",""
"failed","Thu Nov 17 03:09:40 UTC 2022","Thu Nov 17 03:09:40 UTC 2022","401","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select Yes Option","Verify Close Function For Selected Shipment And Select Yes Option",""
"passed","Thu Nov 17 03:14:35 UTC 2022","Thu Nov 17 03:14:51 UTC 2022","15752","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu","Verify Serial No Field And And Select Serial No For Shipment And Select Serial From DropDown Menu",""
"failed","Thu Nov 17 03:10:06 UTC 2022","Thu Nov 17 03:10:07 UTC 2022","1177","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Another Shipment Associated With The Same Tracker Using Shipments Dropdown_Completed Status Shipments For Multi Trip Tracker",""
"passed","Thu Nov 17 03:10:38 UTC 2022","Thu Nov 17 03:10:39 UTC 2022","869","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"failed","Thu Nov 17 03:12:00 UTC 2022","Thu Nov 17 03:12:06 UTC 2022","6419","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab Email download","Verify shipment details Sensor chart  Tab Email download",""
"failed","Thu Nov 17 03:09:38 UTC 2022","Thu Nov 17 03:09:40 UTC 2022","1383","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Close Function For Selected Shipment And Select No Option","Verify Close Function For Selected Shipment And Select No Option",""
"passed","Thu Nov 17 03:14:55 UTC 2022","Thu Nov 17 03:15:25 UTC 2022","29293","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Form Filling Functionality After Reset","Verify Form Filling Functionality After Reset",""
"failed","Thu Nov 17 03:12:26 UTC 2022","Thu Nov 17 03:12:32 UTC 2022","6501","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Shipments drop down functionality","Verify Shipments drop down functionality",""
"failed","Thu Nov 17 03:08:26 UTC 2022","Thu Nov 17 03:08:34 UTC 2022","8199","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Change Customer Function For Pull Function","Verify Change Customer Function For Pull Function",""
"passed","Thu Nov 17 03:14:54 UTC 2022","Thu Nov 17 03:14:55 UTC 2022","1074","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Reset Function","Verify Reset Function",""
"passed","Thu Nov 17 03:05:15 UTC 2022","Thu Nov 17 03:05:18 UTC 2022","3244","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment","Verify Add New Stop For Edit Shipment",""
"passed","Thu Nov 17 03:09:38 UTC 2022","Thu Nov 17 03:09:38 UTC 2022","729","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Details Link To Be Displayed and Split It","Verify Details Link To Be Displayed and Split It",""
"passed","Thu Nov 17 03:07:00 UTC 2022","Thu Nov 17 03:07:29 UTC 2022","29356","","Verify Push Functionality","","Verify Push Functionality","Verify Push Functionality","Verify Push Functionality",""
"failed","Thu Nov 17 03:11:41 UTC 2022","Thu Nov 17 03:11:47 UTC 2022","6376","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph","Verify shipment details Sensor chart  Tab ‘Scheduled start and end date duration graph",""
"passed","Thu Nov 17 03:05:18 UTC 2022","Thu Nov 17 03:05:27 UTC 2022","8573","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop Using Air Fright Menu","Verify Add New Stop Using Air Fright Menu",""
"failed","Thu Nov 17 03:10:12 UTC 2022","Thu Nov 17 03:10:12 UTC 2022","403","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify Close Form Function","Verify Close Form Function",""
"failed","Thu Nov 17 03:16:58 UTC 2022","Thu Nov 17 03:17:02 UTC 2022","4052","","Timeline","","Timeline","Verify shipment details ""Timeline"" Tab with Completed Status","Verify shipment details ""Timeline"" Tab with Completed Status",""
"passed","Thu Nov 17 03:05:18 UTC 2022","Thu Nov 17 03:05:18 UTC 2022","373","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify Add New Stop For Edit Shipment Validation Message","Verify Add New Stop For Edit Shipment Validation Message",""
"failed","Thu Nov 17 03:06:28 UTC 2022","Thu Nov 17 03:06:39 UTC 2022","10588","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen And Upload File","Verify Import Locations Screen And Upload File",""
"failed","Thu Nov 17 03:10:54 UTC 2022","Thu Nov 17 03:10:57 UTC 2022","2922","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Humidity DropDown Shows Error Message","Verify Humidity DropDown Shows Error Message",""
"passed","Thu Nov 17 03:08:34 UTC 2022","Thu Nov 17 03:08:35 UTC 2022","933","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Button on header and click","Verify Create Shipment Button on header and click",""
"passed","Thu Nov 17 03:14:52 UTC 2022","Thu Nov 17 03:14:54 UTC 2022","2003","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify No Destination Required CheckBox","Verify No Destination Required CheckBox",""
"failed","Thu Nov 17 03:17:06 UTC 2022","Thu Nov 17 03:58:47 UTC 2022","2500277","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status","Verify shipment details ‘Timeline’ Tab for Single trip tracker with In progress status",""
"failed","Thu Nov 17 03:12:19 UTC 2022","Thu Nov 17 03:12:26 UTC 2022","6472","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify Temperature Sensor checkbox functionality","Verify Temperature Sensor checkbox functionality",""
"failed","Thu Nov 17 03:05:14 UTC 2022","Thu Nov 17 03:05:15 UTC 2022","208","","Edit Shipment - In Progress","","Edit Shipment - In Progress","Verify In Progress Shipment Details Edit Function","Verify In Progress Shipment Details Edit Function",""
"failed","Thu Nov 17 03:15:25 UTC 2022","Thu Nov 17 03:15:27 UTC 2022","1712","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it","Verify Newly Created Shipment Able to Find Or Not And Make Delete Action on it",""
"failed","Thu Nov 17 03:17:02 UTC 2022","Thu Nov 17 03:17:02 UTC 2022","337","","Timeline","","Timeline","Click on View current location","Click on View current location",""
"passed","Thu Nov 17 03:06:22 UTC 2022","Thu Nov 17 03:06:28 UTC 2022","6592","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Mandated Training Menu","Verify Mandated Training Menu",""
"failed","Thu Nov 17 03:12:45 UTC 2022","Thu Nov 17 03:12:52 UTC 2022","6628","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify alert icons text message on the chart","Verify alert icons text message on the chart",""
"passed","Thu Nov 17 03:05:56 UTC 2022","Thu Nov 17 03:06:00 UTC 2022","3941","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Import Locations Screen","Verify Import Locations Screen",""
"failed","Thu Nov 17 03:17:05 UTC 2022","Thu Nov 17 03:17:06 UTC 2022","1383","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status","Verify shipment details ‘Timeline’ Tab for Single trip/Multi trip tracker with not assigned  status",""
"passed","Thu Nov 17 03:07:58 UTC 2022","Thu Nov 17 03:07:59 UTC 2022","272","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","","Create Shipment Scenarios Different Screen For Copy From And Share With Function","Verify Create Shipment Pop Up Displayed","Verify Create Shipment Pop Up Displayed",""
"passed","Thu Nov 17 03:10:01 UTC 2022","Thu Nov 17 03:10:05 UTC 2022","4570","","Verify Timeline Tab For Multiple Shipments","","Verify Timeline Tab For Multiple Shipments","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker","Verify shipment details ‘Timeline’ Tab with Completed Status For Multi Trip Tracker",""
"failed","Thu Nov 17 03:15:25 UTC 2022","Thu Nov 17 03:15:25 UTC 2022","225","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","","Verify Create Shipment For MultiTrip Activated Not Assigned Status Shipments","Verify Shipment Created Successfully","Verify Shipment Created Successfully",""
"failed","Thu Nov 17 03:58:47 UTC 2022","Thu Nov 17 03:58:49 UTC 2022","2137","","Timeline","","Timeline","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip","Verify shipment details ‘Timeline’ Tab for Multi trip tracker with atleast one completed trip",""
"passed","Thu Nov 17 03:06:14 UTC 2022","Thu Nov 17 03:06:22 UTC 2022","7900","","Hamburger Menu - Links Navigation","","Hamburger Menu - Links Navigation","Verify Switch To China Menu","Verify Switch To China Menu",""
"passed","Thu Nov 17 03:58:50 UTC 2022","Thu Nov 17 03:58:51 UTC 2022","1203","","Timeline","","Timeline","Click on Origin","Click on Origin",""
"passed","Thu Nov 17 03:09:29 UTC 2022","Thu Nov 17 03:09:38 UTC 2022","9004","","Verify Close Shipment Functionality","","Verify Close Shipment Functionality","Verify Quick Search For Close Function","Verify Quick Search For Close Function",""
"passed","Thu Nov 17 03:07:31 UTC 2022","Thu Nov 17 03:07:32 UTC 2022","479","","Verify Push Functionality","","Verify Push Functionality","Verify Newly Created Shipment and Delete It","Verify Newly Created Shipment and Delete It",""
"passed","Thu Nov 17 03:10:44 UTC 2022","Thu Nov 17 03:10:46 UTC 2022","1879","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date","Verify Start Date And End Date For Create Shipment As Start Date Must Be Smaller Than End Date",""
"failed","Thu Nov 17 03:11:47 UTC 2022","Thu Nov 17 03:11:53 UTC 2022","6353","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify shipment details Sensor chart  ‘Tab pdf download","Verify shipment details Sensor chart  ‘Tab pdf download",""
"failed","Thu Nov 17 03:12:32 UTC 2022","Thu Nov 17 03:12:39 UTC 2022","6508","","Sensor Chart Scenarios","","Sensor Chart Scenarios","Verify the label colors displayed on the chart","Verify the label colors displayed on the chart",""
"passed","Thu Nov 17 03:10:39 UTC 2022","Thu Nov 17 03:10:39 UTC 2022","580","","Create Shipment Scenarios Additional Assertion Part","","Create Shipment Scenarios Additional Assertion Part","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message","Verify After Enter Wrong Serial Number In Enter Serial No It Must Thorw Error Message",""
"passed","Thu Nov 17 03:15:51 UTC 2022","Thu Nov 17 03:16:31 UTC 2022","39128","","Close shipment","","Close shipment","Deleted tracker Close Shipment Screen","Deleted tracker Close Shipment Screen",""
"failed","Thu Nov 17 03:58:49 UTC 2022","Thu Nov 17 03:58:50 UTC 2022","544","","Timeline","","Timeline","Click on Shipments dropdown","Click on Shipments dropdown",""
